54,13,48,54,10,49,13,13,57,54,54,52,50,57,13,13,54,10,10,53,57,13,57,57,13,54,10,53,51,57,13,54,10,54,53,13,13,13,54,10,52,55,57,13,10,51,13,13,10,10,53,57,57,54,10,57,13,13,13,10,10,53,13
49,10,13,49,57,13,10,10,54,48,49,13,13,54,10,10,48,57,57,13,54,10,54,54,10,49,57,13,13,54,10,48,57,13,13,10,10,10,48,57,13,13,54,10,57,13,10,10,57,57,13,54,54,49,57,54,10,10,10,57,57,13,10
13,54,10,13,48,10,54,54,54,13,13,10,10,54,54,54,13,48,48,10,54,54,54,54,54,13,48,10,10,54,54,13,48,10,10,54,54,54,13,48,10,10,54,54,48,10,54,54,48,48,10,54,54,13,48,54,54,54,54,48,48,10,54
10,50,57,10,52,57,51,50,13,10,10,57,57,13,50,50,10,53,54,57,13,51,13,13,50,10,54,57,57,13,51,10,53,57,57,51,50,50,10,53,57,57,13,51,53,57,50,50,53,53,57,13,13,10,53,13,50,50,50,53,54,57,50
57,56,54,57,13,54,49,52,10,57,57,54,54,10,57,55,57,13,13,54,10,48,10,10,57,57,13,54,54,10,49,57,13,54,54,49,57,54,57,13,54,54,10,48,13,54,54,54,13,13,54,10,10,57,13,10,55,54,55,13,13,54,55
54,13,54,54,10,54,13,13,53,54,54,54,54,53,13,13,54,10,10,54,53,13,53,53,13,54,10,54,54,53,13,54,10,54,54,13,13,13,54,10,54,54,53,13,10,54,13,13,10,10,54,53,53,54,10,53,13,13,13,10,10,54,13
49,10,13,48,53,13,10,10,52,49,49,13,13,52,10,10,48,53,53,13,53,10,52,52,10,48,53,13,13,52,10,49,53,13,13,10,10,10,48,53,13,13,52,10,53,13,10,10,53,53,13,52,52,48,53,52,10,10,10,53,53,13,10
13,57,10,13,53,10,57,57,53,13,13,10,10,55,57,57,13,52,52,10,52,57,57,56,57,13,52,10,10,57,57,13,52,10,10,57,57,57,13,52,10,10,56,57,52,10,57,57,52,52,10,53,53,13,52,54,57,57,57,52,52,10,57
